,image_id,image_path,ratio_category,entities,label,og_image
11389,0ab25a872a3a628f_m0cmx8_af6764aa_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/senior_citizens.jpeg,bin4,['spoon'],fake,0ab25a872a3a628f
11399,fd280d46f9488014_m01d40f_98ec7f76_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/a_beach.jpeg,bin3,['dress'],fake,fd280d46f9488014
11403,74b714ee6721e879_m0hf58v5_afef6879_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/green.jpeg,bin2,"['luggage and bags', 'girl']",fake,74b714ee6721e879
11441,fecf91dd4a41cd96_m0ch_cf_93a1ce5e_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/in_a_busy_laundrymat.jpeg,bin1,"['goldfish', 'fish']",fake,fecf91dd4a41cd96
11450,1c68ec73964a0332_m01x_v_5a8585bc_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/red.jpeg,bin4,['camel'],fake,1c68ec73964a0332
11479,fecf91dd4a41cd96_m03fj2_6593784a_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/stage.jpeg,bin1,"['goldfish', 'fish']",fake,fecf91dd4a41cd96
11481,b58f1f88f8fbd38a_m01h8tj_399d73c3_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/and_a_houseboat_floating_in_the_distance.jpeg,bin4,['starfish'],fake,b58f1f88f8fbd38a
11486,eea67dd864586c56_m0342h_4c60a165_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/crowded_marketplace.jpeg,bin5,"['person', 'guitar']",fake,eea67dd864586c56
11493,fb43156f7d0a6b94_m0_cp5_04b1990b_OpenImages_Kandinsky_2_2,"p2p/OpenImages/SDv5/woman_++
.jpeg",bin1,"['platter', 'oyster']",fake,fb43156f7d0a6b94
11502,97bd4d44d3eba27d_m01bqk0_d7c1edac_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/an_extravagant.jpeg,bin4,"['man', 'bicycle wheel']",fake,97bd4d44d3eba27d
11510,fd01a784f0e01064_m024d2_63442d95_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/majestic.jpeg,bin5,['calculator'],fake,fd01a784f0e01064
11518,febefae5f104a7c8_m0l515_ef067f2e_OpenImages_OpenJourney,p2p/OpenImages/SDv4/pictionary.jpeg,bin5,"['sandwich', 'bread']",fake,febefae5f104a7c8
11533,d5e7c31e225379d9_m01j3zr_9287fafd_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/device.jpeg,bin4,['burrito'],fake,d5e7c31e225379d9
11535,bbfe88937357fd71_m09728_ec02070c_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_beach_terrace.jpeg,bin4,"['tart', 'tomato', 'cheese', 'bread']",fake,bbfe88937357fd71
11542,9157d7a27084111b_m02crq1_34c7238e_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/trees.jpeg,bin4,"['studio couch', 'sofa bed', 'couch']",fake,9157d7a27084111b
11563,8e5632d35c91e78d_m015x4r_ac49df51_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_firm_grips.jpeg,bin4,"['cucumber', 'squash (plant)', 'zucchini']",fake,8e5632d35c91e78d
11594,95653b68e47ff420_m0fm3zh_79c82841_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/football_field.jpeg,bin1,['flowerpot'],fake,95653b68e47ff420
11598,d78ddd3457118747_m07fbm7_f48c9b9d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/beautiful.jpeg,bin3,"['jug', 'pitcher (container)', 'strawberry']",fake,d78ddd3457118747
11625,77342c4f2ac0f91b_m09ddx_b2f186d3_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/at_a_swimming_pool.jpeg,bin3,"['goose', 'duck', 'swan']",fake,77342c4f2ac0f91b
11631,74b714ee6721e879_m0hf58v5_1fed12e0_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/meant_for_dining.jpeg,bin1,"['luggage and bags', 'girl']",fake,74b714ee6721e879
11659,5a26ee6c6175ae97,original/images/OpenImages/5a26ee6c6175ae97.jpg,,['oyster'],real,
11662,500b6180c0d29747,original/images/OpenImages/500b6180c0d29747.jpg,,"['winter melon', 'squash (plant)']",real,
11666,57d9906180d7a87d_m01gkx__e559119a_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/black.jpeg,bin1,"['surfboard', 'swimwear']",fake,57d9906180d7a87d
11670,5cb4587ec30a3020_m068zj_71956119_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/bird_flying_over_a_nest_with_a.jpeg,bin5,['pig'],fake,5cb4587ec30a3020
11671,fe1580f27cfe4c67_m0fszt_af32e58d_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/oak_tree.jpeg,bin2,"['pastry', 'cake']",fake,fe1580f27cfe4c67
11673,bff3e167dd9ba4e8_m01tcjp_05ef5d51_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/trees.jpeg,bin5,"['muffin', 'cake']",fake,bff3e167dd9ba4e8
11683,d5e7c31e225379d9_m01j3zr_769bfbcd_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/in_a_yard_with_animals.jpeg,bin3,['burrito'],fake,d5e7c31e225379d9
11690,5fe8f87bf3a503ff_m05r5c_db6b4b32_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/coca_cola.jpeg,bin5,['piano'],fake,5fe8f87bf3a503ff
11710,221b481a8ee7e11d,original/images/OpenImages/221b481a8ee7e11d.jpg,,"['grapefruit', 'lemon (plant)']",real,
11760,a0620646a2b9d6e7_m024g6_be7de5be_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/with_a_red_brick_pathway_leading_up_to_it.jpeg,bin5,"['cocktail', 'juice', 'lemon (plant)']",fake,a0620646a2b9d6e7
11761,1245d58837d6af78_m09b5t_3bab0295_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/midst_of_a_desert_storm.jpeg,bin4,['chicken'],fake,1245d58837d6af78
11764,e470100eed3c6c1e_m01gkx__8a8e5e6d_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_picnic_table.jpeg,bin2,"['woman', 'volleyball (ball)', 'swimwear', 'man']",fake,e470100eed3c6c1e
11780,6a3f4cc422ca16d1,original/images/OpenImages/6a3f4cc422ca16d1.jpg,,"['drink', 'orange (fruit)', 'grapefruit']",real,
11805,e3be2c967e5af1e5,original/images/OpenImages/e3be2c967e5af1e5.jpg,,['waffle'],real,
11819,ffa70a65bc910ea4_m02crq1_60c36773_OpenImages_OpenJourney,p2p/OpenImages/SDv4/tournament.jpeg,bin5,"['studio couch', 'couch']",fake,ffa70a65bc910ea4
11827,3928a399e08e1758_m034c16_248b7ab5_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_church.jpeg,bin3,"['pillow', 'studio couch', 'couch']",fake,3928a399e08e1758
11829,abed8a82f3e24f22_m0271t_c8983f8c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/graffiti_mural.jpeg,bin2,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",fake,abed8a82f3e24f22
11832,9cb33c4f6356a3c5,original/images/OpenImages/9cb33c4f6356a3c5.jpg,,"['pizza', 'cheese']",real,
11848,893d742b579a4124_m015x4r_ca7ac8e8_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/dog.jpeg,bin2,['cucumber'],fake,893d742b579a4124
11853,958db65f66dd29ea_m04kkgm_815a4261_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/stunning.jpeg,bin1,"['coffee cup', 'bowl']",fake,958db65f66dd29ea
11869,a1b204b6512f9242_m0cn6p_efc8ef49_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/rusty.jpeg,bin5,"['harbor seal', 'sea lion', 'otter']",fake,a1b204b6512f9242
11881,dbc3c0da2f3d57d8,original/images/OpenImages/dbc3c0da2f3d57d8.jpg,,['hippopotamus'],real,
11885,2646412c48fa2d2f_m015wgc_9272c13d_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/country.jpeg,bin4,['croissant'],fake,2646412c48fa2d2f
11894,addd2b526748b761_m02fq_6_e9d32cf1_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/violin.jpeg,bin4,"['cowboy hat', 'fedora']",fake,addd2b526748b761
11907,16af0e13b34bbe4d_m09qck_9097e755_OpenImages_OpenJourney,p2p/OpenImages/SDv4/vegetables.jpeg,bin4,['banana'],fake,16af0e13b34bbe4d
11914,43200d1e5c86e555_m0jg57_7a29d137_OpenImages_OpenJourney,p2p/OpenImages/SDv4/cycling_star.jpeg,bin4,['bell pepper'],fake,43200d1e5c86e555
11922,a29e85514998dff0_m014j1m_e42f14d4_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/cream_in_it.jpeg,bin2,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",fake,a29e85514998dff0
11927,175d58a18a0bd278_m0dbvp_09e83a55_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/teachers.jpeg,bin4,"['goose', 'duck']",fake,175d58a18a0bd278
11937,5a639b9ea7739f07_m07j87_b8fbb1fc_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_the_grip_of_a_blizzard.jpeg,bin5,"['tomato', 'bell pepper']",fake,5a639b9ea7739f07
11939,6a3f4cc422ca16d1_m0271t_63991dae_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_sandy_beach.jpeg,bin5,"['drink', 'orange (fruit)', 'grapefruit']",fake,6a3f4cc422ca16d1
11969,03bb15edb87b7821_m05_5p_0_2bb3cb44_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_sleet_day.jpeg,bin1,"['racket', 'table tennis racket']",fake,03bb15edb87b7821
11981,df6a51c635afe963_m02jvh9_c3d348fc_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,bin4,"['coffee cup', 'bowl', 'mug', 'mixing bowl']",fake,df6a51c635afe963
11986,fa18e35a0def0b4f_m0cyhj__22eeb0f0_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,bin2,['orange (fruit)'],fake,fa18e35a0def0b4f
11995,d78ddd3457118747_m08hvt4_7b6d7eed_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/cat.jpeg,bin5,"['jug', 'pitcher (container)', 'strawberry']",fake,d78ddd3457118747
11996,408e6a6f9f0ab7f3_m07mhn_05cefcfd_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/and_jalapeno_cream_cheese.jpeg,bin4,"['high heels', 'trousers', 'dress', 'belt', 'boot']",fake,408e6a6f9f0ab7f3
12007,08e0a62e92643799_m0138tl_26a3f880_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/a_sunset.jpeg,bin4,['toy'],fake,08e0a62e92643799
12011,253425099d3393de,original/images/OpenImages/253425099d3393de.jpg,,"['miniskirt', 'jeans']",real,
12021,df6a51c635afe963_m03hj559_ff3d79a4_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/filled_with_organization_materials.jpeg,bin4,"['coffee cup', 'bowl', 'mug', 'mixing bowl']",fake,df6a51c635afe963
12025,b2ebfacff545ad09_m0242l_b52c0917_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/museum.jpeg,bin3,['coin'],fake,b2ebfacff545ad09
12045,adc6cb08fcafcf77_m01xq0k1_0350796c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/elderly.jpeg,bin3,['cattle'],fake,adc6cb08fcafcf77
12047,200eaae66a594057,original/images/OpenImages/200eaae66a594057.jpg,,"['jeans', 'trousers']",real,
12065,1f29bf6f469ac1b7_m02l8p9_6b7d5f9c_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/thunderous.jpeg,bin3,"['harbor seal', 'sea lion']",fake,1f29bf6f469ac1b7
12070,500b6180c0d29747_m0dv77_ae3c5d8c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_sunny_day.jpeg,bin4,"['winter melon', 'squash (plant)']",fake,500b6180c0d29747
12110,5855782749c3ed0b_m018xm_67e108f0_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/busy.jpeg,bin2,"['billiard table', 'ball (object)']",fake,5855782749c3ed0b
12142,6a951ffda4eb0a0b_m0c29q_aaa1beaf_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/broken-down_elevator_next_to_it.jpeg,bin4,"['leopard', 'cheetah', 'jaguar (animal)']",fake,6a951ffda4eb0a0b
12165,89d8c4de1f2f3f07_m01m2v_dfc66fe6_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/fountain.jpeg,bin3,"['laptop', 'computer keyboard']",fake,89d8c4de1f2f3f07
12169,97bd4d44d3eba27d_m01bqk0_d346951f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_snowy_street.jpeg,bin2,"['man', 'bicycle wheel']",fake,97bd4d44d3eba27d
12179,347b0afa5c8808d8_m07fbm7_8c01874c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/colorful_city_wall.jpeg,bin3,"['tart', 'strawberry']",fake,347b0afa5c8808d8
12187,8db04c13559176c0,original/images/OpenImages/8db04c13559176c0.jpg,,"['shorts', 'volleyball (ball)', 'swimwear']",real,
12194,0650a130d7f707b5_m0jly1_08143be0_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/tray_of_illustrations_of_pastries_with_a.jpeg,bin3,"['turkey', 'chicken']",fake,0650a130d7f707b5
12223,8e164d1a6f6edbf4,original/images/OpenImages/8e164d1a6f6edbf4.jpg,,['pretzel'],real,
12226,be3e49b80af4e60c_m09b5t_0ae29167_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/stone.jpeg,bin5,"['bird', 'chicken']",fake,be3e49b80af4e60c
12227,39988dc3a63d8751_m05kyg__bc0870bb_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/hydroelectric.jpeg,bin4,"['pillow', 'chest of drawers']",fake,39988dc3a63d8751
12245,200eaae66a594057_m0fly7_6a49ef32_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/in_a_aquarium.jpeg,bin1,"['jeans', 'trousers']",fake,200eaae66a594057
12257,fecf91dd4a41cd96,original/images/OpenImages/fecf91dd4a41cd96.jpg,,"['goldfish', 'fish']",real,
12266,500b6180c0d29747_m02cvgx_9921b2ff_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/a_game.jpeg,bin4,"['winter melon', 'squash (plant)']",fake,500b6180c0d29747
12290,229069c3eadf0cc4_m02p5f1q_704145db_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/with_a_spotlight_on_him_and_smoke_pouring_into_the_air.jpeg,bin5,['coffee cup'],fake,229069c3eadf0cc4
12298,f884aa07d36a636f_m076bq_9910294d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/limbo.jpeg,bin4,['segway'],fake,f884aa07d36a636f
12302,ebb9a47f006b7d49,original/images/OpenImages/ebb9a47f006b7d49.jpg,,"['saucer', 'coffee cup', 'tea', 'coffee (drink)']",real,
12304,b281c337a69f4e52_m02p5f1q_324dfef1_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/in_the_ocean_waters.jpeg,bin5,"['coffee (drink)', 'human body', 'saucer', 'coffee cup', 'tea']",fake,b281c337a69f4e52
12318,bd3607a4b241c06d_m0174k2_586fbd1b_OpenImages_OpenJourney,p2p/OpenImages/SDv4/barren_brown.jpeg,bin5,['washing machine'],fake,bd3607a4b241c06d
12333,3d37a6b6be146c12_m03fwl_4140911e_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/bathed_in_sunset.jpeg,bin2,['goat'],fake,3d37a6b6be146c12
12354,f7dc53f11acde989,original/images/OpenImages/f7dc53f11acde989.jpg,,['pancake'],real,
12372,bd3607a4b241c06d_m0174k2_586fbd1b_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,bin5,['washing machine'],fake,bd3607a4b241c06d
12382,91326dc604d416d7,original/images/OpenImages/91326dc604d416d7.jpg,,['cowboy hat'],real,
12391,b6436a7302c5eaa4_m02p0tk3_fd5ad728_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,bin3,"['human body', 'girl']",fake,b6436a7302c5eaa4
12406,16af0e13b34bbe4d_m09qck_1d005556_OpenImages_OpenJourney,p2p/OpenImages/SDv4/muddy.jpeg,bin3,['banana'],fake,16af0e13b34bbe4d
12407,5fdedcd2143479b3_m03q5c7_963c0ff3_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/under_a_bright_sunshine.jpeg,bin3,"['saucer', 'coffee cup', 'bread']",fake,5fdedcd2143479b3
12412,d1110b5eb76d4b0e_m0hqkz_94416ffb_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/fireplace.jpeg,bin1,"['orange (fruit)', 'grapefruit']",fake,d1110b5eb76d4b0e
12421,5fe8f87bf3a503ff_m05r5c_917fa2ce_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/historic.jpeg,bin4,['piano'],fake,5fe8f87bf3a503ff
12437,6a951ffda4eb0a0b_m0c29q_3b6d8e40_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/red_and.jpeg,bin5,"['leopard', 'cheetah', 'jaguar (animal)']",fake,6a951ffda4eb0a0b
12447,abed8a82f3e24f22_m02p5f1q_b3118def_OpenImages_OpenJourney,p2p/OpenImages/SDv4/child.jpeg,bin5,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",fake,abed8a82f3e24f22
12463,03bb15edb87b7821_m0dv9c_6596fccf_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/rusty.jpeg,bin1,"['racket', 'table tennis racket']",fake,03bb15edb87b7821
12480,492df4450b7893d9_m08pbxl_7c67d977_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/the_moonlight.jpeg,bin5,"['monkey', 'carnivore']",fake,492df4450b7893d9
12483,05122205d3994c32_m05vtc_48bb97ee_OpenImages_OpenJourney,p2p/OpenImages/SDv4/richly_carved_panels.jpeg,bin2,['potato'],fake,05122205d3994c32
12511,2c5681a1d46ea716_m07fbm7_cf063a41_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/students.jpeg,bin2,"['cake', 'strawberry']",fake,2c5681a1d46ea716
12522,a83f96e6a35124c7_m0ch_cf_4c8e2472_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/during_a_heatwave.jpeg,bin4,"['fish', 'whale', 'dolphin']",fake,a83f96e6a35124c7
12531,2dd63a5811653e8d_m05kyg__8c49788e_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/group_of_pedestrians_walking_together.jpeg,bin2,"['washing machine', 'chest of drawers']",fake,2dd63a5811653e8d
12534,54ba1ec0d85d45b1_m02s195_33517d4e_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_cloudy_day.jpeg,bin3,"['vase', 'rose']",fake,54ba1ec0d85d45b1
12555,ddb2047a165799b4_m01z1kdw_9228397f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/lacrosse.jpeg,bin5,"['cocktail', 'juice']",fake,ddb2047a165799b4
12594,221b481a8ee7e11d_m0hqkz_23f53460_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/tall_mountain_peak.jpeg,bin5,"['grapefruit', 'lemon (plant)']",fake,221b481a8ee7e11d
12603,05da9a3a550ceeed_m018xm_2afa8044_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/curled_up_on_a_chair.jpeg,bin4,['ball (object)'],fake,05da9a3a550ceeed
12607,5cdac0d67970161d_m01nq26_c2515c1d_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/scenic.jpeg,bin2,"['shorts', 'sock']",fake,5cdac0d67970161d
12617,229069c3eadf0cc4_m02p5f1q_704145db_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/zebras.jpeg,bin5,['coffee cup'],fake,229069c3eadf0cc4
12619,b22737782d386723_m039xj__2cafd563_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/decorative_plate.jpeg,bin1,"['human ear', 'swimwear', 'human mouth']",fake,b22737782d386723
12621,7936076e23541980_m0dv77_3c062ae8_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/topped_with.jpeg,bin4,['squash (plant)'],fake,7936076e23541980
12628,5cb4587ec30a3020_m068zj_62913396_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/camera.jpeg,bin4,['pig'],fake,5cb4587ec30a3020
12631,a273f504b47d0670_m01yrx_7e16ca94_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/scientists.jpeg,bin5,"['carnivore', 'cat']",fake,a273f504b47d0670
12672,a273f504b47d0670_m01yrx_a0626e8b_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/during_a_haze.jpeg,bin5,"['carnivore', 'cat']",fake,a273f504b47d0670
12680,1290db73f773e299_m0fj52s_230f4cf8_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/forest_landscape.jpeg,bin3,"['tomato', 'carrot']",fake,1290db73f773e299
12713,8db04c13559176c0_m01gkx__62b44210_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/with_a_mountain_in_the_background.jpeg,bin2,"['shorts', 'volleyball (ball)', 'swimwear']",fake,8db04c13559176c0
12735,5a639b9ea7739f07_m07j87_b8fbb1fc_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/just_before_a_thunderstorm.jpeg,bin5,"['tomato', 'bell pepper']",fake,5a639b9ea7739f07
12744,8db04c13559176c0_m01gkx__ab983024_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/swimming_suit.jpeg,bin1,"['shorts', 'volleyball (ball)', 'swimwear']",fake,8db04c13559176c0
12752,05122205d3994c32_m05vtc_198cc865_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/narrow.jpeg,bin1,['potato'],fake,05122205d3994c32
12798,d78a5500403a56c0_m06y5r_37845d47_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/black.jpeg,bin3,"['sword', 'dagger']",fake,d78a5500403a56c0
12808,fdc74a42fdd67589_m02p5f1q_e099e66b_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on_a_small_photo_frame.jpeg,bin5,"['saucer', 'coffee cup', 'coffee (drink)']",fake,fdc74a42fdd67589
12819,5cdac0d67970161d_m01bfm9_f1e7f738_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/boy.jpeg,bin2,"['shorts', 'sock']",fake,5cdac0d67970161d
12828,8c1d24dcbaeec096_m02zn6n_c876990d_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/groomed.jpeg,bin1,['barrel'],fake,8c1d24dcbaeec096
12837,5a639b9ea7739f07_m07j87_40512a6c_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on.jpeg,bin4,"['tomato', 'bell pepper']",fake,5a639b9ea7739f07
12850,18eedb7aeb04344a_m0271t_5152465c_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/green.jpeg,bin5,"['drink', 'beer']",fake,18eedb7aeb04344a
12852,4f104caa8ad41cdf_m0hnyx_130e3145_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_modern_bungalow.jpeg,bin1,['pastry'],fake,4f104caa8ad41cdf
12858,95653b68e47ff420,original/images/OpenImages/95653b68e47ff420.jpg,,['flowerpot'],real,
12882,08e0a62e92643799,original/images/OpenImages/08e0a62e92643799.jpg,,['toy'],real,
12894,57d9906180d7a87d_m01gkx__e559119a_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/funky.jpeg,bin1,"['surfboard', 'swimwear']",fake,57d9906180d7a87d
12897,ebb9a47f006b7d49_m02p5f1q_c1c7ed34_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,bin4,"['saucer', 'coffee cup', 'tea', 'coffee (drink)']",fake,ebb9a47f006b7d49
12926,c61d05c0829eb3ae_m01bfm9_ee0655b4_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/minimalist.jpeg,bin5,"['shorts', 'swimwear']",fake,c61d05c0829eb3ae
12929,5e25bb93819d7e8e_m06mf6_73d67b14_OpenImages_OpenJourney,p2p/OpenImages/SDv4/under_the_moon.jpeg,bin5,['rabbit'],fake,5e25bb93819d7e8e
12930,c3eed75afb2a6e35,original/images/OpenImages/c3eed75afb2a6e35.jpg,,"['spoon', 'coffee (drink)', 'saucer', 'coffee cup', 'tea']",real,
12931,f84355fd72ad8eb1_m0388q_3e9747df_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/hungry.jpeg,bin3,['grape'],fake,f84355fd72ad8eb1
12938,ef80dcc193773eae_m03bt1vf_6f0aded2_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/small.jpeg,bin5,"['woman', 'girl']",fake,ef80dcc193773eae
12948,2dd63a5811653e8d_m05kyg__8c4b7e16_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/tomatoes.jpeg,bin5,"['washing machine', 'chest of drawers']",fake,2dd63a5811653e8d
12961,5fe8f87bf3a503ff_m05r5c_917fa2ce_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/playing_on_a_wooden_bench.jpeg,bin4,['piano'],fake,5fe8f87bf3a503ff
12963,bcb52a962e3bed87_m02p5f1q_6bc13052_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/clean.jpeg,bin5,"['tea', 'coffee (drink)', 'coffee cup', 'mug']",fake,bcb52a962e3bed87
12974,86401ad43b4f7652_m03k3r_03b30a42_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/stressful.jpeg,bin2,"['horse', 'bull']",fake,86401ad43b4f7652
12985,28d5b8a619808f60_m0c9ph5_8af3740d_OpenImages_StableDiffusion_XL,"p2p/ADE20K/OJ/toys,_books,.jpeg",bin5,['flower'],fake,28d5b8a619808f60
12999,c61d05c0829eb3ae,original/images/OpenImages/c61d05c0829eb3ae.jpg,,"['shorts', 'swimwear']",real,
13002,74b714ee6721e879_m0hf58v5_afef6879_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/logging_site_at_a.jpeg,bin2,"['luggage and bags', 'girl']",fake,74b714ee6721e879
13011,b81faf1b4bff0153_m0ph39_3caf6f91_OpenImages_OpenJourney,p2p/OpenImages/SDv4/small.jpeg,bin4,['canoe'],fake,b81faf1b4bff0153
13020,179846a7e34ba228_m01xyhv_91d92642_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_foggy_day.jpeg,bin4,"['suit', 'human ear']",fake,179846a7e34ba228
13035,2b91cfcc79d10374_m07r04_f7a19794_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_the_midst_of_a_hailstorm.jpeg,bin5,['truck'],fake,2b91cfcc79d10374
13048,ceec94afe83824f8_m09728_805386e9_OpenImages_OpenJourney,p2p/OpenImages/SDv4/trucks.jpeg,bin5,['bread'],fake,ceec94afe83824f8
13068,d1110b5eb76d4b0e_m0cyhj__586b7107_OpenImages_StableDiffusion_v5,"p2p/OpenImages/OJ/man's____++
_best_friend.jpeg",bin2,"['orange (fruit)', 'grapefruit']",fake,d1110b5eb76d4b0e
13073,05da9a3a550ceeed_m018xm_2afa8044_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/with_a_wall_with_a_graffiti_mural.jpeg,bin4,['ball (object)'],fake,05da9a3a550ceeed
